INSERT INTO product_incomes (id, product_id, period_type, total_units_sold, product_specific_income, record_date) VALUES
(17791, 96, 'monthly', 618, 35366.26, '2023-07-01'),
(17792, 96, 'monthly', 527, 30559.99, '2023-08-01'),
(17793, 96, 'monthly', 660, 14838.07, '2023-09-01'),
(17794, 96, 'monthly', 586, 13810.78, '2023-10-01'),
(17795, 96, 'monthly', 700, 25025.25, '2023-11-01'),
(17796, 96, 'monthly', 504, 37443.14, '2023-12-01'),
(17797, 96, 'monthly', 538, 24696.72, '2022-01-01'),
(17798, 96, 'monthly', 743, 45136.43, '2022-02-01'),
(17799, 96, 'monthly', 774, 41380.56, '2022-03-01'),
(17800, 96, 'monthly', 489, 22806.22, '2022-04-01'),
(17801, 96, 'monthly', 458, 31097.72, '2022-05-01'),
(17802, 96, 'monthly', 428, 30320.43, '2022-06-01'),
(17803, 96, 'monthly', 572, 17420.42, '2022-07-01'),
(17804, 96, 'monthly', 688, 35803.41, '2022-08-01'),
(17805, 96, 'monthly', 631, 35984.59, '2022-09-01'),
(17806, 96, 'monthly', 786, 55477.82, '2022-10-01'),
(17807, 96, 'monthly', 487, 26267.1, '2022-11-01'),
(17808, 96, 'monthly', 620, 13410.47, '2022-12-01'),
(17809, 96, 'weekly', 192, 3462.3, '2024-03-01'),
(17810, 96, 'weekly', 112, 2257.04, '2024-03-08'),
(17811, 96, 'weekly', 167, 5469.39, '2024-03-15'),
(17812, 96, 'weekly', 239, 10814.39, '2024-09-01'),
(17813, 96, 'weekly', 101, 612.52, '2024-09-08'),
(17814, 96, 'weekly', 228, 1668.66, '2024-09-15'),
(17815, 96, 'weekly', 206, 3521.06, '2023-03-01'),
(17816, 96, 'weekly', 128, 1619.34, '2023-03-08'),
(17817, 96, 'weekly', 228, 3230.88, '2023-03-15'),
(17818, 96, 'weekly', 273, 6510.38, '2023-09-01'),
(17819, 96, 'weekly', 131, 1542.34, '2023-09-08'),
(17820, 96, 'weekly', 165, 1520.98, '2023-09-15'),
(17821, 96, 'weekly', 105, 1891.26, '2022-03-01'),
(17822, 96, 'weekly', 217, 6613.64, '2022-03-08'),
(17823, 96, 'weekly', 241, 10004.48, '2022-03-15'),
(17824, 96, 'weekly', 107, 4519.05, '2022-09-01'),
(17825, 96, 'weekly', 171, 5060.38, '2022-09-08'),
(17826, 96, 'weekly', 272, 3038.02, '2022-09-15'),
(17827, 96, 'daily', 27, 70.52, '2024-03-01'),
(17828, 96, 'daily', 22, 81.61, '2024-03-02'),
(17829, 96, 'daily', 37, 111.7, '2024-03-03'),
(17830, 96, 'daily', 31, 174.19, '2024-03-04'),
(17831, 96, 'daily', 43, 133.91, '2024-03-05'),
(17832, 96, 'daily', 39, 379.92, '2024-03-06'),
(17833, 96, 'daily', 11, 68.65, '2024-03-07'),
(17834, 96, 'daily', 43, 47.11, '2024-03-08'),
(17835, 96, 'daily', 41, 199.03, '2024-03-09'),
(17836, 96, 'daily', 38, 74.35, '2024-03-10'),
(17837, 96, 'daily', 38, 78.71, '2024-03-11'),
(17838, 96, 'daily', 40, 361.28, '2024-03-12'),
(17839, 96, 'daily', 28, 101.23, '2024-03-13'),
(17840, 96, 'daily', 50, 219.32, '2024-03-14'),
(17841, 96, 'daily', 30, 52.11, '2024-03-15'),
(17842, 96, 'daily', 29, 120.08, '2024-03-16'),
(17843, 96, 'daily', 32, 68.53, '2024-03-17'),
(17844, 96, 'daily', 46, 314.01, '2024-03-18'),
(17845, 96, 'daily', 25, 93.72, '2024-03-19'),
(17846, 96, 'daily', 20, 112.43, '2024-03-20'),
(17847, 96, 'daily', 28, 205.04, '2024-03-21'),
(17848, 96, 'daily', 30, 185.93, '2024-09-01'),
(17849, 96, 'daily', 46, 121.87, '2024-09-02'),
(17850, 96, 'daily', 25, 107.77, '2024-09-03'),
(17851, 96, 'daily', 25, 192.05, '2024-09-04'),
(17852, 96, 'daily', 46, 226.49, '2024-09-05'),
(17853, 96, 'daily', 23, 25.49, '2024-09-06'),
(17854, 96, 'daily', 16, 73.77, '2024-09-07'),
(17855, 96, 'daily', 33, 121.72, '2024-09-08'),
(17856, 96, 'daily', 24, 196.81, '2024-09-09'),
(17857, 96, 'daily', 43, 136.02, '2024-09-10'),
(17858, 96, 'daily', 23, 190.72, '2024-09-11'),
(17859, 96, 'daily', 18, 66.29, '2024-09-12'),
(17860, 96, 'daily', 21, 168.13, '2024-09-13'),
(17861, 96, 'daily', 25, 86.27, '2024-09-14'),
(17862, 96, 'daily', 32, 82.34, '2024-09-15'),
(17863, 96, 'daily', 48, 129.54, '2024-09-16'),
(17864, 96, 'daily', 42, 417.93, '2024-09-17'),
(17865, 96, 'daily', 43, 225.43, '2024-09-18'),
(17866, 96, 'daily', 48, 400.35, '2024-09-19'),
(17867, 96, 'daily', 49, 273.65, '2024-09-20'),
(17868, 96, 'daily', 49, 426.21, '2024-09-21'),
(17869, 96, 'daily', 27, 100.79, '2023-03-01'),
(17870, 96, 'daily', 37, 273.48, '2023-03-02'),
(17871, 96, 'daily', 15, 82.79, '2023-03-03'),
(17872, 96, 'daily', 37, 203.51, '2023-03-04'),
(17873, 96, 'daily', 35, 79.94, '2023-03-05'),
(17874, 96, 'daily', 15, 38.42, '2023-03-06'),
(17875, 96, 'daily', 44, 411.81, '2023-03-07'),
(17876, 96, 'daily', 15, 56.37, '2023-03-08'),
(17877, 96, 'daily', 39, 71.33, '2023-03-09'),
(17878, 96, 'daily', 31, 223.29, '2023-03-10'),
(17879, 96, 'daily', 32, 126.99, '2023-03-11'),
(17880, 96, 'daily', 15, 56.26, '2023-03-12'),
(17881, 96, 'daily', 41, 230.16, '2023-03-13'),
(17882, 96, 'daily', 18, 140.5, '2023-03-14'),
(17883, 96, 'daily', 33, 204.92, '2023-03-15'),
(17884, 96, 'daily', 35, 54.91, '2023-03-16'),
(17885, 96, 'daily', 11, 76.02, '2023-03-17'),
(17886, 96, 'daily', 34, 196.29, '2023-03-18'),
(17887, 96, 'daily', 48, 146.08, '2023-03-19'),
(17888, 96, 'daily', 34, 262.67, '2023-03-20'),
(17889, 96, 'daily', 38, 43.94, '2023-03-21'),
(17890, 96, 'daily', 24, 183.01, '2023-09-01'),
(17891, 96, 'daily', 12, 98.35, '2023-09-02'),
(17892, 96, 'daily', 47, 413.64, '2023-09-03'),
(17893, 96, 'daily', 27, 245.6, '2023-09-04'),
(17894, 96, 'daily', 39, 98.74, '2023-09-05'),
(17895, 96, 'daily', 44, 261.99, '2023-09-06'),
(17896, 96, 'daily', 28, 267.76, '2023-09-07'),
(17897, 96, 'daily', 46, 63.86, '2023-09-08'),
(17898, 96, 'daily', 32, 81.15, '2023-09-09'),
(17899, 96, 'daily', 40, 288.41, '2023-09-10'),
(17900, 96, 'daily', 48, 169.26, '2023-09-11'),
(17901, 96, 'daily', 28, 236.31, '2023-09-12'),
(17902, 96, 'daily', 32, 191.43, '2023-09-13'),
(17903, 96, 'daily', 25, 91.66, '2023-09-14'),
(17904, 96, 'daily', 18, 131.06, '2023-09-15'),
(17905, 96, 'daily', 22, 92.15, '2023-09-16'),
(17906, 96, 'daily', 20, 199.07, '2023-09-17'),
(17907, 96, 'daily', 45, 347.78, '2023-09-18'),
(17908, 96, 'daily', 48, 129.47, '2023-09-19'),
(17909, 96, 'daily', 34, 229.02, '2023-09-20'),
(17910, 96, 'daily', 27, 57.7, '2023-09-21'),
(17911, 96, 'daily', 46, 165.5, '2022-03-01'),
(17912, 96, 'daily', 17, 141.6, '2022-03-02'),
(17913, 96, 'daily', 34, 167.86, '2022-03-03'),
(17914, 96, 'daily', 36, 127.77, '2022-03-04'),
(17915, 96, 'daily', 16, 34.34, '2022-03-05'),
(17916, 96, 'daily', 27, 185.92, '2022-03-06'),
(17917, 96, 'daily', 15, 142.19, '2022-03-07'),
(17918, 96, 'daily', 42, 224.68, '2022-03-08'),
(17919, 96, 'daily', 40, 275.77, '2022-03-09'),
(17920, 96, 'daily', 21, 193.2, '2022-03-10'),
(17921, 96, 'daily', 48, 476.4, '2022-03-11'),
(17922, 96, 'daily', 11, 75.71, '2022-03-12'),
(17923, 96, 'daily', 28, 219.23, '2022-03-13'),
(17924, 96, 'daily', 38, 280.97, '2022-03-14'),
(17925, 96, 'daily', 37, 299.65, '2022-03-15'),
(17926, 96, 'daily', 11, 51.43, '2022-03-16'),
(17927, 96, 'daily', 43, 55.77, '2022-03-17'),
(17928, 96, 'daily', 49, 306.34, '2022-03-18'),
(17929, 96, 'daily', 38, 61.84, '2022-03-19'),
(17930, 96, 'daily', 30, 174.6, '2022-03-20'),
(17931, 96, 'daily', 29, 250.37, '2022-03-21'),
(17932, 96, 'daily', 18, 140.31, '2022-09-01'),
(17933, 96, 'daily', 39, 89.72, '2022-09-02'),
(17934, 96, 'daily', 18, 41.37, '2022-09-03'),
(17935, 96, 'daily', 49, 405.79, '2022-09-04'),
(17936, 96, 'daily', 25, 68.82, '2022-09-05'),
(17937, 96, 'daily', 32, 86.32, '2022-09-06'),
(17938, 96, 'daily', 37, 203.96, '2022-09-07'),
(17939, 96, 'daily', 43, 219.79, '2022-09-08'),
(17940, 96, 'daily', 11, 41.03, '2022-09-09'),
(17941, 96, 'daily', 32, 265.59, '2022-09-10'),
(17942, 96, 'daily', 36, 357.05, '2022-09-11'),
(17943, 96, 'daily', 18, 116.4, '2022-09-12'),
(17944, 96, 'daily', 26, 26.9, '2022-09-13'),
(17945, 96, 'daily', 47, 219.6, '2022-09-14'),
(17946, 96, 'daily', 28, 178.44, '2022-09-15'),
(17947, 96, 'daily', 44, 159.23, '2022-09-16'),
(17948, 96, 'daily', 15, 114.23, '2022-09-17'),
(17949, 96, 'daily', 29, 124.91, '2022-09-18'),
(17950, 96, 'daily', 33, 306.78, '2022-09-19'),
(17951, 96, 'daily', 16, 136.97, '2022-09-20'),
(17952, 96, 'daily', 33, 326.91, '2022-09-21'),
(17953, 97, 'yearly', 8058, 423154.19, '2024-12-31'),
(17954, 97, 'yearly', 9008, 238234.26, '2023-12-31'),
(17955, 97, 'yearly', 5034, 198143.55, '2022-12-31'),
(17956, 97, 'yearly', 7892, 673855.69, '2021-12-31'),
(17957, 97, 'yearly', 5231, 248160.23, '2020-12-31'),
(17958, 97, 'yearly', 6427, 540433.06, '2019-12-31'),
(17959, 97, 'yearly', 9549, 417397.84, '2018-12-31'),
(17960, 97, 'monthly', 499, 8754.9, '2024-01-01'),
(17961, 97, 'monthly', 710, 53619.42, '2024-02-01'),
(17962, 97, 'monthly', 460, 29844.65, '2024-03-01'),
(17963, 97, 'monthly', 669, 44734.82, '2024-04-01'),
(17964, 97, 'monthly', 671, 43471.22, '2024-05-01'),
(17965, 97, 'monthly', 660, 18016.28, '2024-06-01'),
(17966, 97, 'monthly', 480, 9827.21, '2024-07-01'),
(17967, 97, 'monthly', 659, 51787.08, '2024-08-01'),
(17968, 97, 'monthly', 716, 30755.2, '2024-09-01'),
(17969, 97, 'monthly', 616, 47338.01, '2024-10-01'),
(17970, 97, 'monthly', 788, 30922.25, '2024-11-01'),
(17971, 97, 'monthly', 736, 17321.46, '2024-12-01'),
(17972, 97, 'monthly', 741, 52076.26, '2023-01-01'),
(17973, 97, 'monthly', 411, 23848.51, '2023-02-01'),
(17974, 97, 'monthly', 542, 14610.58, '2023-03-01'),
(17975, 97, 'monthly', 649, 32137.54, '2023-04-01'),
(17976, 97, 'monthly', 513, 26725.68, '2023-05-01'),
(17977, 97, 'monthly', 688, 45172.29, '2023-06-01'),
(17978, 97, 'monthly', 636, 39826.3, '2023-07-01'),
(17979, 97, 'monthly', 520, 11134.66, '2023-08-01'),
(17980, 97, 'monthly', 530, 15943.51, '2023-09-01'),
(17981, 97, 'monthly', 595, 42402.33, '2023-10-01'),
(17982, 97, 'monthly', 778, 20890.56, '2023-11-01'),
(17983, 97, 'monthly', 542, 28987.98, '2023-12-01'),
(17984, 97, 'monthly', 507, 8882.29, '2022-01-01'),
(17985, 97, 'monthly', 459, 31901.01, '2022-02-01'),
(17986, 97, 'monthly', 574, 33328.46, '2022-03-01'),
(17987, 97, 'monthly', 414, 11315.56, '2022-04-01'),
(17988, 97, 'monthly', 645, 19442.49, '2022-05-01'),
(17989, 97, 'monthly', 732, 42796.57, '2022-06-01'),
(17990, 97, 'monthly', 496, 32502.24, '2022-07-01'),
(17991, 97, 'monthly', 416, 17917.19, '2022-08-01'),
(17992, 97, 'monthly', 667, 39193.68, '2022-09-01'),
(17993, 97, 'monthly', 775, 27070.81, '2022-10-01'),
(17994, 97, 'monthly', 789, 16803.46, '2022-11-01'),
(17995, 97, 'monthly', 657, 25205.64, '2022-12-01'),
(17996, 97, 'weekly', 292, 3234.95, '2024-03-01'),
(17997, 97, 'weekly', 111, 3447.73, '2024-03-08'),
(17998, 97, 'weekly', 244, 1623.82, '2024-03-15'),
(17999, 97, 'weekly', 115, 5443.86, '2024-09-01'),
(18000, 97, 'weekly', 173, 3322.29, '2024-09-08'),
(18001, 97, 'weekly', 166, 1584.73, '2024-09-15'),
(18002, 97, 'weekly', 114, 2995.49, '2023-03-01'),
(18003, 97, 'weekly', 102, 4743.29, '2023-03-08'),
(18004, 97, 'weekly', 125, 4866.98, '2023-03-15'),
(18005, 97, 'weekly', 289, 2032.76, '2023-09-01'),
(18006, 97, 'weekly', 184, 2502.29, '2023-09-08'),
(18007, 97, 'weekly', 102, 1813.93, '2023-09-15'),
(18008, 97, 'weekly', 257, 6213.03, '2022-03-01'),
(18009, 97, 'weekly', 231, 10471.39, '2022-03-08'),
(18010, 97, 'weekly', 281, 9037.03, '2022-03-15'),
(18011, 97, 'weekly', 289, 12639.97, '2022-09-01'),
(18012, 97, 'weekly', 119, 3824.17, '2022-09-08'),
(18013, 97, 'weekly', 278, 4816.12, '2022-09-15'),
(18014, 97, 'daily', 20, 128.38, '2024-03-01'),
(18015, 97, 'daily', 40, 140.63, '2024-03-02'),
(18016, 97, 'daily', 35, 130.0, '2024-03-03'),
(18017, 97, 'daily', 36, 87.4, '2024-03-04'),
(18018, 97, 'daily', 17, 25.23, '2024-03-05'),
(18019, 97, 'daily', 39, 164.84, '2024-03-06'),
(18020, 97, 'daily', 31, 197.81, '2024-03-07'),
(18021, 97, 'daily', 14, 90.02, '2024-03-08'),
(18022, 97, 'daily', 26, 29.32, '2024-03-09'),
(18023, 97, 'daily', 19, 168.13, '2024-03-10'),
(18024, 97, 'daily', 22, 39.03, '2024-03-11'),
(18025, 97, 'daily', 10, 42.27, '2024-03-12'),
(18026, 97, 'daily', 46, 140.89, '2024-03-13'),
(18027, 97, 'daily', 17, 56.44, '2024-03-14'),
(18028, 97, 'daily', 22, 38.09, '2024-03-15'),
(18029, 97, 'daily', 48, 127.86, '2024-03-16'),
(18030, 97, 'daily', 17, 150.7, '2024-03-17'),
(18031, 97, 'daily', 13, 75.78, '2024-03-18'),
(18032, 97, 'daily', 23, 189.54, '2024-03-19'),
(18033, 97, 'daily', 37, 254.19, '2024-03-20'),
(18034, 97, 'daily', 17, 147.12, '2024-03-21'),
(18035, 97, 'daily', 19, 78.75, '2024-09-01'),
(18036, 97, 'daily', 16, 38.47, '2024-09-02'),
(18037, 97, 'daily', 47, 430.18, '2024-09-03'),
(18038, 97, 'daily', 28, 94.08, '2024-09-04'),
(18039, 97, 'daily', 22, 29.72, '2024-09-05'),
(18040, 97, 'daily', 19, 93.27, '2024-09-06'),
(18041, 97, 'daily', 45, 105.85, '2024-09-07'),
(18042, 97, 'daily', 47, 423.97, '2024-09-08'),
(18043, 97, 'daily', 24, 231.17, '2024-09-09'),
(18044, 97, 'daily', 26, 104.55, '2024-09-10'),
(18045, 97, 'daily', 13, 65.25, '2024-09-11'),
(18046, 97, 'daily', 39, 215.92, '2024-09-12'),
(18047, 97, 'daily', 45, 307.42, '2024-09-13'),
(18048, 97, 'daily', 47, 194.22, '2024-09-14'),
(18049, 97, 'daily', 14, 42.11, '2024-09-15'),
(18050, 97, 'daily', 36, 356.4, '2024-09-16'),
(18051, 97, 'daily', 39, 107.8, '2024-09-17'),
(18052, 97, 'daily', 40, 83.21, '2024-09-18'),
(18053, 97, 'daily', 12, 89.61, '2024-09-19'),
(18054, 97, 'daily', 20, 21.62, '2024-09-20'),
(18055, 97, 'daily', 16, 106.3, '2024-09-21'),
(18056, 97, 'daily', 35, 140.86, '2023-03-01'),
(18057, 97, 'daily', 42, 136.44, '2023-03-02'),
(18058, 97, 'daily', 36, 183.37, '2023-03-03'),
(18059, 97, 'daily', 29, 257.32, '2023-03-04'),
(18060, 97, 'daily', 44, 94.62, '2023-03-05'),
(18061, 97, 'daily', 41, 49.24, '2023-03-06'),
(18062, 97, 'daily', 27, 246.45, '2023-03-07'),
(18063, 97, 'daily', 20, 71.79, '2023-03-08'),
(18064, 97, 'daily', 16, 117.72, '2023-03-09'),
(18065, 97, 'daily', 18, 33.99, '2023-03-10'),
(18066, 97, 'daily', 22, 137.62, '2023-03-11'),
(18067, 97, 'daily', 19, 28.61, '2023-03-12'),
(18068, 97, 'daily', 24, 173.83, '2023-03-13'),
(18069, 97, 'daily', 40, 58.14, '2023-03-14'),
(18070, 97, 'daily', 18, 24.72, '2023-03-15'),
(18071, 97, 'daily', 16, 55.14, '2023-03-16'),
(18072, 97, 'daily', 33, 222.69, '2023-03-17'),
(18073, 97, 'daily', 25, 112.94, '2023-03-18'),
(18074, 97, 'daily', 46, 152.79, '2023-03-19'),
(18075, 97, 'daily', 36, 253.14, '2023-03-20'),
(18076, 97, 'daily', 17, 46.62, '2023-03-21'),
(18077, 97, 'daily', 27, 66.26, '2023-09-01'),
(18078, 97, 'daily', 11, 83.63, '2023-09-02'),
(18079, 97, 'daily', 25, 117.09, '2023-09-03'),
(18080, 97, 'daily', 14, 46.86, '2023-09-04'),
(18081, 97, 'daily', 19, 116.55, '2023-09-05'),
(18082, 97, 'daily', 38, 344.34, '2023-09-06'),
(18083, 97, 'daily', 13, 55.65, '2023-09-07'),
(18084, 97, 'daily', 35, 166.79, '2023-09-08'),
(18085, 97, 'daily', 20, 89.29, '2023-09-09'),
(18086, 97, 'daily', 49, 209.7, '2023-09-10'),
(18087, 97, 'daily', 30, 237.86, '2023-09-11'),
(18088, 97, 'daily', 10, 42.56, '2023-09-12'),
(18089, 97, 'daily', 16, 100.38, '2023-09-13'),
(18090, 97, 'daily', 34, 238.41, '2023-09-14'),
(18091, 97, 'daily', 46, 273.24, '2023-09-15'),
(18092, 97, 'daily', 23, 73.53, '2023-09-16'),
(18093, 97, 'daily', 33, 189.42, '2023-09-17'),
(18094, 97, 'daily', 40, 172.33, '2023-09-18'),
(18095, 97, 'daily', 40, 200.45, '2023-09-19'),
(18096, 97, 'daily', 17, 147.38, '2023-09-20'),
(18097, 97, 'daily', 47, 120.83, '2023-09-21'),
(18098, 97, 'daily', 27, 102.39, '2022-03-01'),
(18099, 97, 'daily', 15, 27.99, '2022-03-02'),
(18100, 97, 'daily', 36, 124.83, '2022-03-03'),
(18101, 97, 'daily', 44, 166.87, '2022-03-04'),
(18102, 97, 'daily', 11, 86.08, '2022-03-05'),
(18103, 97, 'daily', 38, 127.07, '2022-03-06'),
(18104, 97, 'daily', 36, 145.98, '2022-03-07'),
(18105, 97, 'daily', 33, 61.08, '2022-03-08'),
(18106, 97, 'daily', 11, 19.22, '2022-03-09'),
(18107, 97, 'daily', 34, 236.63, '2022-03-10'),
(18108, 97, 'daily', 33, 302.19, '2022-03-11'),
(18109, 97, 'daily', 19, 85.05, '2022-03-12'),
(18110, 97, 'daily', 43, 43.06, '2022-03-13'),
(18111, 97, 'daily', 14, 62.89, '2022-03-14'),
(18112, 97, 'daily', 44, 435.81, '2022-03-15'),
(18113, 97, 'daily', 29, 143.46, '2022-03-16'),
(18114, 97, 'daily', 39, 322.35, '2022-03-17'),
(18115, 97, 'daily', 45, 445.04, '2022-03-18'),
(18116, 97, 'daily', 35, 69.96, '2022-03-19'),
(18117, 97, 'daily', 34, 237.63, '2022-03-20'),
(18118, 97, 'daily', 35, 231.38, '2022-03-21'),
(18119, 97, 'daily', 40, 66.8, '2022-09-01'),
(18120, 97, 'daily', 19, 130.06, '2022-09-02'),
(18121, 97, 'daily', 10, 26.91, '2022-09-03'),
(18122, 97, 'daily', 25, 246.64, '2022-09-04'),
(18123, 97, 'daily', 32, 296.46, '2022-09-05'),
(18124, 97, 'daily', 31, 44.99, '2022-09-06'),
(18125, 97, 'daily', 46, 291.2, '2022-09-07'),
(18126, 97, 'daily', 37, 234.89, '2022-09-08'),
(18127, 97, 'daily', 48, 227.65, '2022-09-09'),
(18128, 97, 'daily', 50, 90.69, '2022-09-10'),
(18129, 97, 'daily', 38, 87.02, '2022-09-11'),
(18130, 97, 'daily', 29, 271.99, '2022-09-12'),
(18131, 97, 'daily', 20, 44.97, '2022-09-13'),
(18132, 97, 'daily', 25, 53.78, '2022-09-14'),
(18133, 97, 'daily', 34, 259.34, '2022-09-15'),
(18134, 97, 'daily', 32, 162.17, '2022-09-16'),
(18135, 97, 'daily', 25, 192.75, '2022-09-17'),
(18136, 97, 'daily', 41, 110.13, '2022-09-18'),
(18137, 97, 'daily', 11, 85.18, '2022-09-19'),
(18138, 97, 'daily', 42, 283.56, '2022-09-20'),
(18139, 97, 'daily', 40, 348.03, '2022-09-21'),
(18140, 98, 'yearly', 9992, 572209.16, '2024-12-31'),
(18141, 98, 'yearly', 7165, 175387.45, '2023-12-31'),
(18142, 98, 'yearly', 6323, 235257.53, '2022-12-31'),
(18143, 98, 'yearly', 6216, 339629.54, '2021-12-31'),
(18144, 98, 'yearly', 8236, 231611.11, '2020-12-31'),
(18145, 98, 'yearly', 5448, 173072.7, '2019-12-31'),
(18146, 98, 'yearly', 9253, 389441.98, '2018-12-31'),
(18147, 98, 'monthly', 680, 20767.33, '2024-01-01'),
(18148, 98, 'monthly', 569, 18934.36, '2024-02-01'),
(18149, 98, 'monthly', 684, 19560.11, '2024-03-01'),
(18150, 98, 'monthly', 463, 26578.37, '2024-04-01'),
(18151, 98, 'monthly', 549, 42355.34, '2024-05-01'),
(18152, 98, 'monthly', 517, 31309.0, '2024-06-01'),
(18153, 98, 'monthly', 505, 37152.14, '2024-07-01'),
(18154, 98, 'monthly', 423, 27187.72, '2024-08-01'),
(18155, 98, 'monthly', 712, 14023.03, '2024-09-01'),
(18156, 98, 'monthly', 613, 48281.43, '2024-10-01'),
(18157, 98, 'monthly', 455, 13088.12, '2024-11-01'),
(18158, 98, 'monthly', 534, 27316.28, '2024-12-01'),
(18159, 98, 'monthly', 798, 38087.22, '2023-01-01'),
(18160, 98, 'monthly', 617, 35015.65, '2023-02-01'),
(18161, 98, 'monthly', 745, 50634.53, '2023-03-01'),
(18162, 98, 'monthly', 650, 50900.7, '2023-04-01'),
(18163, 98, 'monthly', 756, 38689.41, '2023-05-01'),
(18164, 98, 'monthly', 423, 20808.06, '2023-06-01'),
(18165, 98, 'monthly', 746, 34391.44, '2023-07-01'),
(18166, 98, 'monthly', 573, 25386.7, '2023-08-01'),
(18167, 98, 'monthly', 779, 59717.41, '2023-09-01'),
(18168, 98, 'monthly', 557, 12652.74, '2023-10-01'),
(18169, 98, 'monthly', 422, 12597.01, '2023-11-01'),
(18170, 98, 'monthly', 726, 30449.02, '2023-12-01'),
(18171, 98, 'monthly', 720, 21730.74, '2022-01-01'),
(18172, 98, 'monthly', 662, 25037.25, '2022-02-01'),
(18173, 98, 'monthly', 628, 16779.18, '2022-03-01'),
(18174, 98, 'monthly', 571, 43145.49, '2022-04-01'),
(18175, 98, 'monthly', 536, 28376.49, '2022-05-01'),
(18176, 98, 'monthly', 660, 46492.34, '2022-06-01'),
(18177, 98, 'monthly', 653, 51811.92, '2022-07-01'),
(18178, 98, 'monthly', 765, 26190.02, '2022-08-01'),
(18179, 98, 'monthly', 643, 44554.32, '2022-09-01'),
(18180, 98, 'monthly', 476, 26181.08, '2022-10-01'),
(18181, 98, 'monthly', 602, 19742.24, '2022-11-01'),
(18182, 98, 'monthly', 746, 17977.45, '2022-12-01'),
(18183, 98, 'weekly', 171, 3170.57, '2024-03-01'),
(18184, 98, 'weekly', 106, 4286.8, '2024-03-08'),
(18185, 98, 'weekly', 195, 6983.89, '2024-03-15'),
(18186, 98, 'weekly', 215, 4771.36, '2024-09-01'),
(18187, 98, 'weekly', 297, 7315.61, '2024-09-08'),
(18188, 98, 'weekly', 211, 3342.97, '2024-09-15'),
(18189, 98, 'weekly', 231, 3534.32, '2023-03-01'),
(18190, 98, 'weekly', 222, 1125.08, '2023-03-08'),
(18191, 98, 'weekly', 162, 6436.94, '2023-03-15'),
(18192, 98, 'weekly', 126, 4784.33, '2023-09-01'),
(18193, 98, 'weekly', 241, 10329.53, '2023-09-08'),
(18194, 98, 'weekly', 126, 2791.72, '2023-09-15'),
(18195, 98, 'weekly', 179, 8913.59, '2022-03-01'),
(18196, 98, 'weekly', 215, 4053.46, '2022-03-08'),
(18197, 98, 'weekly', 112, 4619.88, '2022-03-15'),
(18198, 98, 'weekly', 168, 3402.26, '2022-09-01'),
(18199, 98, 'weekly', 136, 4958.69, '2022-09-08'),
(18200, 98, 'weekly', 177, 4168.8, '2022-09-15'),
(18201, 98, 'daily', 26, 135.49, '2024-03-01'),
(18202, 98, 'daily', 48, 111.5, '2024-03-02'),
(18203, 98, 'daily', 27, 94.49, '2024-03-03'),
(18204, 98, 'daily', 16, 57.61, '2024-03-04'),
(18205, 98, 'daily', 20, 23.77, '2024-03-05'),
(18206, 98, 'daily', 35, 202.13, '2024-03-06'),
(18207, 98, 'daily', 15, 144.76, '2024-03-07'),
(18208, 98, 'daily', 47, 369.38, '2024-03-08'),
(18209, 98, 'daily', 28, 52.13, '2024-03-09'),
(18210, 98, 'daily', 35, 291.99, '2024-03-10'),
(18211, 98, 'daily', 41, 43.83, '2024-03-11'),
(18212, 98, 'daily', 14, 36.48, '2024-03-12'),
(18213, 98, 'daily', 24, 155.97, '2024-03-13'),
(18214, 98, 'daily', 37, 245.63, '2024-03-14'),
(18215, 98, 'daily', 40, 195.07, '2024-03-15'),
(18216, 98, 'daily', 33, 173.07, '2024-03-16'),
(18217, 98, 'daily', 38, 197.08, '2024-03-17'),
(18218, 98, 'daily', 11, 67.6, '2024-03-18'),
(18219, 98, 'daily', 22, 124.54, '2024-03-19'),
(18220, 98, 'daily', 42, 211.0, '2024-03-20'),
(18221, 98, 'daily', 25, 143.5, '2024-03-21'),
(18222, 98, 'daily', 42, 145.67, '2024-09-01'),
(18223, 98, 'daily', 24, 108.51, '2024-09-02'),
(18224, 98, 'daily', 16, 44.33, '2024-09-03'),
(18225, 98, 'daily', 27, 137.51, '2024-09-04'),
(18226, 98, 'daily', 29, 59.87, '2024-09-05'),
(18227, 98, 'daily', 26, 208.24, '2024-09-06'),
(18228, 98, 'daily', 29, 78.12, '2024-09-07'),
(18229, 98, 'daily', 48, 358.58, '2024-09-08'),
(18230, 98, 'daily', 37, 90.71, '2024-09-09'),
(18231, 98, 'daily', 22, 201.4, '2024-09-10'),
(18232, 98, 'daily', 44, 354.75, '2024-09-11'),
(18233, 98, 'daily', 15, 71.42, '2024-09-12'),
(18234, 98, 'daily', 12, 101.72, '2024-09-13'),
(18235, 98, 'daily', 30, 244.15, '2024-09-14'),
(18236, 98, 'daily', 36, 73.78, '2024-09-15'),
(18237, 98, 'daily', 30, 88.7, '2024-09-16'),
(18238, 98, 'daily', 18, 21.68, '2024-09-17'),
(18239, 98, 'daily', 13, 44.26, '2024-09-18'),
(18240, 98, 'daily', 36, 103.06, '2024-09-19'),
(18241, 98, 'daily', 34, 49.42, '2024-09-20'),
(18242, 98, 'daily', 33, 48.87, '2024-09-21'),
(18243, 98, 'daily', 43, 233.73, '2023-03-01'),
(18244, 98, 'daily', 36, 312.14, '2023-03-02'),
